id,codigo_curriculo,codigo_ingresso,periodo_ingresso,forma_ingresso,codigo_evasao,forma_evasao,periodo_evasao,evadiu_periodo,forma_saida,acao_afirmativa,tipo_reserva_vagas,forma_reserva_vagas,sexo,codigo_cor,nome_cor,idade_ingresso,idade_evasao,tipo_ensino_medio,ensino_medio,apv_media_geral
C353197,1999,18,2017.1,SISU,4,CANCELAMENTO POR ABANDONO,2018.1,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,17,18,1,Somente escola privada,720.96
S237516,1999,18,2017.1,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2018.2,4,Evadido,Sim,2,Escola Renda Cor,Masculino,3,Parda,19,20,2,Somente escola pública,662.26
E254935,1999,18,2017.1,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2017.2,2,Evadido,Sim,2,Escola Renda Cor,Masculino,3,Parda,19,19,2,Somente escola pública,654.42
C082355,1999,16,2011.1,VESTIBULAR / ENEM,21,CANCELADO REPROVOU TODAS POR FALTAS,2012.1,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,19,NA,Não informado,653.7
E293977,1999,16,2011.1,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2013.1,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,20,NA,Não informado,653.9
F220019,1999,16,2011.1,VESTIBULAR / ENEM,1,GRADUADO,2017.1,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,24,1,Somente escola privada,652.2
B120038,1999,16,2011.1,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2012.2,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,19,NA,Não informado,650.5
G097186,1999,16,2011.2,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2014.2,7,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,21,NA,Não informado,627.2
I104063,1999,16,2011.2,VESTIBULAR / ENEM,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2013.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,21,NA,Não informado,626.3
H153511,1999,16,2011.2,VESTIBULAR / ENEM,21,CANCELADO REPROVOU TODAS POR FALTAS,2014.1,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,21,24,NA,Não informado,627.7
N261747,1999,16,2011.2,VESTIBULAR / ENEM,21,CANCELADO REPROVOU TODAS POR FALTAS,2012.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,4,Amarela,20,21,NA,Não informado,626.5
E087792,1999,16,2011.1,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2013.2,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,25,27,NA,Não informado,650.3
K085497,1999,16,2011.1,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2013.2,6,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,2,Preta,23,25,NA,Não informado,649.9
U079158,1999,16,2011.2,VESTIBULAR / ENEM,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2013.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,28,30,NA,Não informado,628
E122903,1999,16,2011.1,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2011.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,4,Amarela,18,18,NA,Não informado,653.7
L258493,1999,16,2011.1,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2012.2,4,Evadido,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,24,25,NA,Não informado,651.8
E270196,1999,16,2011.1,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2011.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,26,26,NA,Não informado,652
B345420,1999,16,2011.1,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2012.2,4,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,20,NA,Não informado,653.1
T056283,1999,16,2011.2,VESTIBULAR / ENEM,1,GRADUADO,2016.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,17,22,1,Somente escola privada,629
M057048,1999,16,2011.2,VESTIBULAR / ENEM,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2013.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,21,23,NA,Não informado,629.1
B218607,1999,16,2011.2,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2014.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,22,1,Somente escola privada,628.7
T225981,1999,16,2011.2,VESTIBULAR / ENEM,21,CANCELADO REPROVOU TODAS POR FALTAS,2013.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,31,33,NA,Não informado,628.4
X149745,1999,16,2011.2,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2014.2,7,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,17,20,1,Somente escola privada,629.2
H097608,1999,16,2011.2,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2013.1,4,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,2,Preta,23,25,NA,Não informado,631.2
E292158,1999,16,2011.2,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2014.1,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,2,Preta,18,21,NA,Não informado,629.3
K266072,1999,16,2011.2,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2012.2,3,Reingresso,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,18,19,NA,Não informado,630.4
B184241,1999,16,2011.2,VESTIBULAR / ENEM,1,GRADUADO,2012.1,2,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,24,25,NA,Não informado,630.5
M287541,1999,16,2011.2,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2012.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,27,28,NA,Não informado,630.2
O373636,1999,16,2011.2,VESTIBULAR / ENEM,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2014.1,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,17,20,NA,Não informado,628.4
P170714,1999,16,2011.1,VESTIBULAR / ENEM,1,GRADUADO,2016.2,12,Graduado,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,19,24,1,Somente escola privada,645.5
B278117,1999,16,2011.1,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2011.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,25,25,NA,Não informado,645.7
Y011198,1999,16,2011.2,VESTIBULAR / ENEM,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2013.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,20,NA,Não informado,625.9
Q262487,1999,16,2011.2,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2012.2,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,25,26,NA,Não informado,626
A009386,1999,18,2017.1,SISU,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2019.1,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,20,1,Somente escola privada,698.02
H150135,1999,18,2017.1,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2018.1,3,Evadido,Sim,4,Escola Cor,Masculino,3,Parda,27,28,2,Somente escola pública,655.48
Z052042,1999,16,2011.2,VESTIBULAR / ENEM,21,CANCELADO REPROVOU TODAS POR FALTAS,2012.2,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,20,NA,Não informado,623.8
H310772,1999,18,2016.2,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2017.1,2,Evadido,Sim,5,Escola,Masculino,1,Branca,24,25,2,Somente escola pública,565.32
N364561,1999,16,2011.2,VESTIBULAR / ENEM,21,CANCELADO REPROVOU TODAS POR FALTAS,2014.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,25,28,NA,Não informado,626.1
K160979,1999,18,2017.1,SISU,14,CANCELADO NOVO INGRESSO OUTRO CURSO,2017.2,2,Evadido,Sim,4,Escola Cor,Masculino,3,Parda,23,23,2,Somente escola pública,651.36
Y301414,1999,16,2011.2,VESTIBULAR / ENEM,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2016.1,10,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,20,25,2,Somente escola pública,624.9
R321855,1999,16,2011.2,VESTIBULAR / ENEM,1,GRADUADO,2016.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,17,22,1,Somente escola privada,624.4
B231938,1999,16,2011.2,VESTIBULAR / ENEM,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2012.2,3,Evadido,Não,1,Sem Reserva De Vagas,Feminino,3,Parda,17,18,2,Somente escola pública,624.7
A311212,1999,16,2011.1,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2013.2,6,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,20,NA,Não informado,649
H358967,1999,16,2011.1,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2013.1,5,Reingresso,Não,1,Sem Reserva De Vagas,Feminino,4,Amarela,18,20,NA,Não informado,646.3
E049284,1999,1,2010.1,VESTIBULAR,1,GRADUADO,2012.2,6,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,25,NA,Não informado,641.1
F183732,1999,1,2004.1,VESTIBULAR,14,CANCELADO NOVO INGRESSO OUTRO CURSO,2006.1,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,20,NA,Não informado,669.1
J283926,1999,1,2004.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.2,8,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,24,NA,Não informado,665.2
G018268,1999,18,2017.1,SISU,1,GRADUADO,2019.1,5,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,24,26,1,Somente escola privada,695.96
X175376,1999,16,2011.2,VESTIBULAR / ENEM,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2013.2,5,Evadido,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,20,22,NA,Não informado,622.1
J046879,1999,16,2011.2,VESTIBULAR / ENEM,21,CANCELADO REPROVOU TODAS POR FALTAS,2012.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,4,Amarela,19,20,NA,Não informado,623
R237556,1999,16,2011.2,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2013.1,4,Evadido,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,19,21,NA,Não informado,622.2
F260275,1999,16,2011.2,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2014.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,29,32,NA,Não informado,621.4
E230769,1999,16,2011.2,VESTIBULAR / ENEM,1,GRADUADO,2017.2,13,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,25,4,"Pública e privada, tendo ficado mais tempo em escola privada",621
B365357,1999,16,2011.2,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2012.2,3,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,20,21,NA,Não informado,622
C083265,1999,16,2011.2,VESTIBULAR / ENEM,1,GRADUADO,2016.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,22,27,1,Somente escola privada,622.9
X031757,1999,1,2003.1,VESTIBULAR,1,GRADUADO,2006.1,7,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,24,NA,Não informado,667.5
Q142091,1999,1,2003.2,VESTIBULAR,1,GRADUADO,2007.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,24,NA,Não informado,600.1
Q222489,1999,1,2001.1,VESTIBULAR,1,GRADUADO,2005.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,636
M027306,1999,1,2001.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2005.2,10,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,626
P292052,1999,1,2001.1,VESTIBULAR,1,GRADUADO,2005.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,626
G311305,1999,1,2004.2,VESTIBULAR,1,GRADUADO,2008.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,585.8
W075742,1999,1,2004.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2008.1,8,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,22,26,NA,Não informado,584.5
Z300855,1999,1,2001.1,VESTIBULAR,1,GRADUADO,2003.2,6,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,22,NA,Não informado,626
S060285,1999,16,2011.2,VESTIBULAR / ENEM,21,CANCELADO REPROVOU TODAS POR FALTAS,2012.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,24,25,NA,Não informado,623.6
C352045,1999,1,2002.2,VESTIBULAR,1,GRADUADO,2009.1,14,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,28,NA,Não informado,607
T106207,1999,1,2002.1,VESTIBULAR,1,GRADUADO,2006.1,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23,NA,Não informado,628
I169292,1999,1,2001.1,VESTIBULAR,1,GRADUADO,2005.1,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,23,NA,Não informado,693
B227546,1999,1,2001.1,VESTIBULAR,1,GRADUADO,2008.1,15,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,26,NA,Não informado,680
I144650,1999,16,2011.2,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2013.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,17,19,2,Somente escola pública,619
Y241545,1999,1,2001.2,VESTIBULAR,1,GRADUADO,2005.2,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,609
W040433,1999,1,2001.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2004.1,6,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,23,NA,Não informado,608
H087392,1999,1,2002.1,VESTIBULAR,1,GRADUADO,2006.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,633.1
G045774,1999,16,2011.2,VESTIBULAR / ENEM,4,CANCELAMENTO POR ABANDONO,2014.2,7,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,27,30,NA,Não informado,620
Z069714,1999,16,2011.2,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2013.2,5,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,20,NA,Não informado,619.7
S201095,1999,16,2011.2,VESTIBULAR / ENEM,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2013.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,20,NA,Não informado,618.9
X204627,1999,18,2017.1,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2018.1,3,Evadido,Sim,5,Escola,Masculino,4,Amarela,18,19,2,Somente escola pública,696.42
K015705,1999,1,2003.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.2,10,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,680.3
B288393,1999,1,2000.1,VESTIBULAR,1,GRADUADO,2004.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,593
R202082,1999,1,2002.2,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2005.1,6,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,21,NA,Não informado,606.3
R033553,1999,1,2000.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2005.1,11,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,25,NA,Não informado,595
I181296,1999,1,2000.1,VESTIBULAR,1,GRADUADO,2004.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,647
N013132,1999,1,2000.2,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2008.2,17,Reingresso,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,26,NA,Não informado,562
H305579,1999,1,2000.2,VESTIBULAR,1,GRADUADO,2005.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,2,Preta,19,24,1,Somente escola privada,564
I225064,1999,1,1997.2,VESTIBULAR,1,GRADUADO,2002.2,11,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,26,NA,Não informado,598
E199028,1999,1,1997.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2003.2,13,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,23,NA,Não informado,597
A073397,1999,1,2006.1,VESTIBULAR,1,GRADUADO,2010.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,2,Preta,18,22,NA,Não informado,741.4
U366852,1999,11,2006.1,JUDICIAL,4,CANCELAMENTO POR ABANDONO,2008.1,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,20,NA,Não informado,634.2
G259442,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2006.2,4,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,24,25,NA,Não informado,633.2
I050320,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,21,25,NA,Não informado,642.1
N141333,1999,1,2006.2,VESTIBULAR,1,GRADUADO,2010.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,22,NA,Não informado,599.8
H299201,1999,11,2006.2,JUDICIAL,4,CANCELAMENTO POR ABANDONO,2007.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,18,NA,Não informado,581
Z350634,1999,1,2007.1,VESTIBULAR,1,GRADUADO,2014.1,15,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,25,NA,Não informado,599.8
J072442,1999,1,1998.1,VESTIBULAR,1,GRADUADO,2003.2,12,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,26,31,NA,Não informado,677
Z385929,1999,1,1998.1,VESTIBULAR,1,GRADUADO,2002.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,677
U235667,1999,11,2005.2,JUDICIAL,1,GRADUADO,2010.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,24,NA,Não informado,608
S194553,1999,1,2007.2,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2012.1,10,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,23,NA,Não informado,571.3
H199813,1999,1,1997.1,VESTIBULAR,1,GRADUADO,2001.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,17,21,NA,Não informado,638
P334352,1999,1,1998.2,VESTIBULAR,1,GRADUADO,2002.1,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,568
Y099908,1999,1,1998.2,VESTIBULAR,1,GRADUADO,2002.2,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,22,NA,Não informado,567
I347610,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2003.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,577
B008943,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2004.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,20,25,NA,Não informado,576
W240601,1999,1,2005.2,VESTIBULAR,1,GRADUADO,2010.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,23,NA,Não informado,587.3
B339302,1999,1,1998.2,VESTIBULAR,1,GRADUADO,2002.1,8,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,608
K166737,1999,1,2005.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2011.2,13,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,24,NA,Não informado,601.5
S100190,1999,1,1999.2,VESTIBULAR,1,GRADUADO,2004.2,11,Graduado,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,20,25,NA,Não informado,595
M026542,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2005.1,12,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,24,NA,Não informado,575
D305576,1999,1,2009.2,VESTIBULAR,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2012.1,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,21,NA,Não informado,572.8
A281268,1999,1,2009.2,VESTIBULAR,1,GRADUADO,2013.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,19,23,3,"Pública e privada, tendo ficado mais tempo em escola pública",572.5
I071212,1999,1,2007.1,VESTIBULAR,1,GRADUADO,2011.1,9,Graduado,Não,1,Sem Reserva De Vagas,Feminino,3,Parda,18,22,NA,Não informado,618.4
R033809,1999,1,2007.1,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2010.1,7,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,26,NA,Não informado,612.7
T262710,1999,1,2007.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2008.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,19,NA,Não informado,593.5
V340607,1999,1,2007.2,VESTIBULAR,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2009.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,20,NA,Não informado,597.5
S126546,1999,1,2008.1,VESTIBULAR,21,CANCELADO REPROVOU TODAS POR FALTAS,2008.2,2,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,18,NA,Não informado,625.7
M003781,1999,1,2008.1,VESTIBULAR,1,GRADUADO,2012.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,22,NA,Não informado,649.7
M252242,1999,1,2008.1,VESTIBULAR,1,GRADUADO,2012.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,653.9
I348003,1999,1,2008.1,VESTIBULAR,1,GRADUADO,2012.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,22,NA,Não informado,614.1
I393065,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2001.1,4,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,21,NA,Não informado,569
P062503,1999,1,1999.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2002.1,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,22,NA,Não informado,569
B274855,1999,1,2007.1,VESTIBULAR,1,GRADUADO,2011.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,22,NA,Não informado,666.6
X251112,1999,1,2005.1,VESTIBULAR,1,GRADUADO,2009.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,22,NA,Não informado,637.9
Y281544,1999,1,2005.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,25,NA,Não informado,592.4
I137999,1999,1,2005.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,20,NA,Não informado,591.4
N141971,1999,1,2006.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,23,24,NA,Não informado,599.9
M196558,1999,1,2010.2,VESTIBULAR,1,GRADUADO,2015.1,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,20,25,1,Somente escola privada,550.1
W338670,1999,1,2004.1,VESTIBULAR,1,GRADUADO,2008.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,23,NA,Não informado,616.5
O028525,1999,1,2004.2,VESTIBULAR,14,CANCELADO NOVO INGRESSO OUTRO CURSO,2006.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,21,NA,Não informado,599.8
Q244447,1999,1,2004.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2005.2,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,20,NA,Não informado,596.3
W026538,1999,1,2009.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2009.2,2,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,25,25,NA,Não informado,647.2
F243235,1999,1,2009.1,VESTIBULAR,1,GRADUADO,2013.2,10,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,23,1,Somente escola privada,600.5
P284266,1999,1,2009.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2010.1,3,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,20,NA,Não informado,642.7
Y143670,1999,1,2009.1,VESTIBULAR,1,GRADUADO,2013.1,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,22,NA,Não informado,601
J305636,1999,1,2007.1,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2010.1,7,Reingresso,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,19,22,NA,Não informado,617.1
Q156785,1999,1,2005.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,18,20,NA,Não informado,0
S294850,1999,1,2007.2,VESTIBULAR,1,GRADUADO,2011.2,9,Graduado,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,22,NA,Não informado,591.9
V281994,1999,1,2007.2,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2008.1,2,Evadido,Não,1,Sem Reserva De Vagas,Feminino,0,Não declarada,18,19,NA,Não informado,574.7
B227956,1999,1,2007.1,VESTIBULAR,12,CANCELADO NOVO INGRESSO MESMO CURSO,2009.1,5,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,26,28,NA,Não informado,662.8
O127606,1999,1,2007.1,VESTIBULAR,4,CANCELAMENTO POR ABANDONO,2007.2,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,0,Não declarada,19,19,NA,Não informado,638.1
